x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.053447604179382324,-0.04893290996551514,-0.03841292395856044,-0.08783382177352905,-0.13403767347335815,-0.06014042257930896,-0.10471677780151367,-0.20230251550674438,-0.07668367311026714,-0.12283152341842651,-0.25801241397857666,-0.08777960672642848,-0.023256540298461914,-0.20856311917304993,-0.050366095301171754,-0.023722469806671143,-0.16302937269210815,-0.07769465729262492,-0.029455840587615967,-0.09929418563842773,-0.08596529349352977,-0.029389262199401855,-0.07629340887069702,-0.08997686490084789,0.026532769203186035,-0.19523465633392334,-0.044903325882216905,0.01558619737625122,-0.12799769639968872,-0.069486203637382,-0.0023723244667053223,-0.06992369890213013,-0.07004416271712444,-0.007848024368286133,-0.0577235221862793,-0.06993753000762126,0.06296294927597046,-0.16489726305007935,-0.04309846743609569,0.05153697729110718,-0.09794789552688599,-0.07320120468403957,0.027730047702789307,-0.05113571882247925,-0.06772435739304683,0.01739126443862915,-0.04548114538192749,-0.060919600572844956,0.0912439227104187,-0.12480282783508301,-0.04476178720261714,0.08656740188598633,-0.07660961151123047,-0.06667245462205074,0.061246275901794434,-0.04137146472930908,-0.06465775057341716,0.045343756675720215,-0.03853541612625122,-0.060397169586678956,thumb
0.0,0.0,0.0,-0.054822683334350586,-0.036266982555389404,-0.03997849594134095,-0.0932544469833374,-0.11471742391586304,-0.0620258740641475,-0.1144101619720459,-0.1775379776954651,-0.07812644462364915,-0.1371750831604004,-0.23041188716888428,-0.08854187946099046,-0.034147441387176514,-0.19190874695777893,-0.05277548651474717,-0.03436863422393799,-0.13236790895462036,-0.08083321075218919,-0.03747153282165527,-0.07023388147354126,-0.08976598005074266,-0.03484678268432617,-0.04940211772918701,-0.09445064435976747,0.016097664833068848,-0.18257784843444824,-0.046918480799376994,0.007076144218444824,-0.10363256931304932,-0.07379332850950959,-0.008831202983856201,-0.048369646072387695,-0.07576813469904664,-0.012135446071624756,-0.03763437271118164,-0.07625122289437058,0.0542641282081604,-0.1547885537147522,-0.044626507119119196,0.04500085115432739,-0.07810384035110474,-0.0751494012333751,0.023909687995910645,-0.035681307315826416,-0.07023442457693818,0.016749024391174316,-0.034662067890167236,-0.06399569581526521,0.0845574140548706,-0.11755669116973877,-0.045997697071015864,0.0806475281715393,-0.0625,-0.06870134840983155,0.058789610862731934,-0.02933293581008911,-0.06784249763268235,0.046276986598968506,-0.029918909072875977,-0.06445458452481034,thumb
0.0,0.0,0.0,-0.05323350429534912,-0.02781277894973755,-0.039970570697505536,-0.0952410101890564,-0.10099947452545166,-0.06130446259589917,-0.12080878019332886,-0.16018861532211304,-0.07637871567817456,-0.14709997177124023,-0.21050217747688293,-0.08546044443460232,-0.04120665788650513,-0.1832503080368042,-0.05247873206349141,-0.04434502124786377,-0.11753284931182861,-0.08113667134853131,-0.04498249292373657,-0.05799376964569092,-0.09036943082423932,-0.038488805294036865,-0.04264169931411743,-0.09560084108920819,0.008149445056915283,-0.17864444851875305,-0.047058907791097226,-0.0017529726028442383,-0.09459108114242554,-0.07644554738612896,-0.015733957290649414,-0.03919494152069092,-0.07874940846772915,-0.014270365238189697,-0.030930042266845703,-0.07864299182506329,0.04714006185531616,-0.15391427278518677,-0.045328204973657193,0.037348031997680664,-0.06905674934387207,-0.07736906920285946,0.018816232681274414,-0.027108430862426758,-0.07226906482787854,0.01722186803817749,-0.030322134494781494,-0.065627222403009,0.07872259616851807,-0.1193280816078186,-0.04734058071585423,0.07161039113998413,-0.05536198616027832,-0.07117037986131436,0.05157935619354248,-0.022925615310668945,-0.07133548472734219,0.04350471496582031,-0.027592718601226807,-0.06860186670633084,thumb
0.0,0.0,0.0,-0.054039716720581055,-0.01964724063873291,-0.03670034894281571,-0.10037064552307129,-0.08539021015167236,-0.05619618633323853,-0.13099753856658936,-0.1383514404296875,-0.07009671220117752,-0.16313952207565308,-0.1813373565673828,-0.07848998495870774,-0.05589950084686279,-0.17203587293624878,-0.047705575465499805,-0.05197274684906006,-0.10275870561599731,-0.07595046946340744,-0.047633230686187744,-0.04602903127670288,-0.08654513546758835,-0.039404094219207764,-0.0344083309173584,-0.09296620973879044,-0.007211148738861084,-0.17579182982444763,-0.043744228421985554,-0.0077751874923706055,-0.0877838134765625,-0.07240530440145676,-0.016582787036895752,-0.033393263816833496,-0.07571525463396256,-0.013618111610412598,-0.025670528411865234,-0.07645391264492218,0.03345322608947754,-0.15783557295799255,-0.043335698186695026,0.03245264291763306,-0.06831979751586914,-0.07413644680315201,0.01707613468170166,-0.025856733322143555,-0.06972243973547165,0.01488351821899414,-0.029167532920837402,-0.06380983778768723,0.0676114559173584,-0.12961941957473755,-0.04644560778075402,0.06650853157043457,-0.06218796968460083,-0.06919744202429001,0.04932904243469238,-0.02842158079147339,-0.06946881452137177,0.04119747877120972,-0.031871497631073,-0.06699625739389603,thumb
0.0,0.0,0.0,-0.05592614412307739,-0.007296502590179443,-0.03469346935116846,-0.10786998271942139,-0.06276696920394897,-0.05319806659781534,-0.14393240213394165,-0.10701245069503784,-0.06616461748444635,-0.18116968870162964,-0.14225715398788452,-0.07428601110541422,-0.07439315319061279,-0.15156972408294678,-0.0469083982166012,-0.0660892128944397,-0.07355058193206787,-0.074930322414275,-0.057160913944244385,-0.025370299816131592,-0.087433305626746,-0.049549102783203125,-0.0231361985206604,-0.09538070583903391,-0.02712535858154297,-0.16164234280586243,-0.043327049409981555,-0.023079216480255127,-0.06842607259750366,-0.06963880831563074,-0.02473759651184082,-0.02260524034500122,-0.07335028523766596,-0.021219074726104736,-0.021439671516418457,-0.07541233027541239,0.014743387699127197,-0.14945492148399353,-0.042998065298434085,0.016696512699127197,-0.05810731649398804,-0.07078955048882563,0.00945371389389038,-0.021465778350830078,-0.06650791043603022,0.008081138134002686,-0.02788025140762329,-0.061750800406571216,0.050618529319763184,-0.12756377458572388,-0.046108146255846805,0.05092376470565796,-0.06043052673339844,-0.06685714895093042,0.04099959135055542,-0.02931755781173706,-0.06679478014075357,0.03521597385406494,-0.033163487911224365,-0.06467225874030191,thumb
0.0,0.0,0.0,-0.053826749324798584,-0.010385870933532715,-0.0363538295493413,-0.10875523090362549,-0.06388169527053833,-0.051363307283907034,-0.14399510622024536,-0.10439038276672363,-0.06034884904482851,-0.1802331507205963,-0.13848283886909485,-0.06376380403497706,-0.07339370250701904,-0.14077389240264893,-0.046322985784797766,-0.06975334882736206,-0.05042809247970581,-0.07202461292007456,-0.06050586700439453,-0.0038375258445739746,-0.08111470122793207,-0.05571305751800537,-0.007693588733673096,-0.08676590700605402,-0.02675008773803711,-0.1466212272644043,-0.04178614472010622,-0.023757338523864746,-0.03383743762969971,-0.0664632983968545,-0.02620112895965576,0.004046142101287842,-0.06768735428312311,-0.027191460132598877,-0.014602899551391602,-0.06827606190898905,0.01690882444381714,-0.1313958764076233,-0.04105390165904055,0.017376244068145752,-0.029669642448425293,-0.06845655222394953,0.007704973220825195,0.0002980232238769531,-0.06156792794325838,0.003948628902435303,-0.014863729476928711,-0.05482217599609385,0.05200517177581787,-0.10703325271606445,-0.04398761247256289,0.052905142307281494,-0.035291075706481934,-0.0668409012720872,0.04331690073013306,-0.012159526348114014,-0.06662234594085703,0.039799630641937256,-0.019968688488006592,-0.06356936623313914,thumb
0.0,0.0,0.0,-0.058819591999053955,-0.011389434337615967,-0.03338193827141822,-0.11611086130142212,-0.03292363882064819,-0.05420615085233749,-0.15962791442871094,-0.05918329954147339,-0.06836082720030845,-0.20455044507980347,-0.08237344026565552,-0.07906647705306113,-0.08063191175460815,-0.10779207944869995,-0.07085644387473167,-0.09000235795974731,0.006332576274871826,-0.0912847363280207,-0.07792317867279053,0.038951575756073,-0.0899887003826052,-0.07168233394622803,0.024891674518585205,-0.0883250006364733,-0.03585547208786011,-0.10667067766189575,-0.06852893465031684,-0.04971045255661011,0.022840440273284912,-0.08731796526183189,-0.04538524150848389,0.03682953119277954,-0.07833005421628059,-0.04417061805725098,0.013438165187835693,-0.07450915061701835,0.0038773417472839355,-0.08975470066070557,-0.06776969068516792,-0.012997925281524658,0.028381705284118652,-0.0865036466049105,-0.01445627212524414,0.035890281200408936,-0.07096254014243186,-0.01127535104751587,0.014028966426849365,-0.06148682095874847,0.03755819797515869,-0.0657123327255249,-0.07021934472788871,0.023174583911895752,0.01462864875793457,-0.08713394337166847,0.015299975872039795,0.0262029767036438,-0.08255551689137519,0.017361342906951904,0.014535963535308838,-0.07810975544919074,thumb
0.0,0.0,0.0,-0.052867114543914795,-0.029037177562713623,-0.037501410241020494,-0.10249119997024536,-0.0830349326133728,-0.05344448297728377,-0.1334804892539978,-0.12793129682540894,-0.06316559820879775,-0.16614598035812378,-0.16742870211601257,-0.06791663228977995,-0.05835336446762085,-0.1592082381248474,-0.04937900661934691,-0.08172798156738281,-0.07685500383377075,-0.07755749731768447,-0.07560384273529053,-0.022523164749145508,-0.08569165378321486,-0.06635314226150513,-0.010016560554504395,-0.08857407479990798,-0.01738196611404419,-0.15094834566116333,-0.044527207161081606,-0.047781407833099365,-0.04693293571472168,-0.07058396249522048,-0.047442853450775146,-0.002676665782928467,-0.07069210022200423,-0.042480647563934326,-0.009870469570159912,-0.06969320088137465,0.019402623176574707,-0.12266063690185547,-0.04400874360908347,-0.01185077428817749,-0.025436043739318848,-0.07042049675692397,-0.018679499626159668,0.006611049175262451,-0.06142385735620337,-0.01596248149871826,-0.0020673274993896484,-0.052911576474798494,0.049128949642181396,-0.08545255661010742,-0.04707982077707129,0.02397102117538452,-0.014109134674072266,-0.06761895924319106,0.012916505336761475,0.007854700088500977,-0.06547010004032927,0.01348888874053955,0.0003083944320678711,-0.06069300382841902,thumb
0.0,0.0,0.0,-0.03995847702026367,-0.03701537847518921,-0.03398889130716043,-0.07722485065460205,-0.09536027908325195,-0.049622086945817045,-0.10238289833068848,-0.14003434777259827,-0.05995889580611902,-0.1279802918434143,-0.18331074714660645,-0.06566127589707094,-0.0290830135345459,-0.1405678391456604,-0.046492943677947096,-0.07003670930862427,-0.07138609886169434,-0.07434302023415285,-0.07374799251556396,-0.01610928773880005,-0.08401876142983156,-0.06578528881072998,0.0017793774604797363,-0.08812930634979921,0.007595956325531006,-0.11464309692382812,-0.0432738160229178,-0.0456467866897583,-0.021680891513824463,-0.06789187541966157,-0.04831981658935547,0.016875624656677246,-0.06932488283877092,-0.03773528337478638,0.0072692036628723145,-0.06969052008156496,0.03703099489212036,-0.07228821516036987,-0.04386205053691583,-0.013620257377624512,0.012584447860717773,-0.06863790950541215,-0.019888758659362793,0.0345921516418457,-0.0592262690401526,-0.01191103458404541,0.02393859624862671,-0.05057883090142923,0.056524038314819336,-0.026721477508544922,-0.047702582690760664,0.017020463943481445,0.032340407371520996,-0.067148724708602,0.008732616901397705,0.04162168502807617,-0.06367303631071763,0.015146851539611816,0.028951644897460938,-0.05798704377178865,thumb
0.0,0.0,0.0,-0.026750147342681885,-0.04181408882141113,-0.03776903115925734,-0.04717761278152466,-0.10590481758117676,-0.06232720278916304,-0.06582510471343994,-0.15785905718803406,-0.07901367210564558,-0.07875239849090576,-0.2105616331100464,-0.09202503823456709,-0.006371021270751953,-0.10222470760345459,-0.07235645913300459,-0.07632547616958618,-0.062271833419799805,-0.09997439794955199,-0.07764393091201782,-0.046164870262145996,-0.11435577683863585,-0.05840235948562622,-0.05184870958328247,-0.12470751666245405,0.019329547882080078,-0.05626744031906128,-0.06626785211977904,-0.06604957580566406,-0.010978341102600098,-0.08686785810408537,-0.06421935558319092,-0.0027780532836914062,-0.08883213662323897,-0.045609235763549805,-0.012308120727539062,-0.09351678603110258,0.03278630971908569,-0.005376100540161133,-0.06142196097192709,-0.047169268131256104,0.03266727924346924,-0.08342975043473189,-0.0494462251663208,0.03837931156158447,-0.07417220287737791,-0.03696036338806152,0.031769752502441406,-0.068394970528459,0.038394153118133545,0.04081118106842041,-0.060173854611491606,-0.020941972732543945,0.06789302825927734,-0.08141448014197294,-0.029298245906829834,0.06930285692214966,-0.079795938364839,-0.02340787649154663,0.06411170959472656,-0.07688324563918059,thumb
0.0,0.0,0.0,-0.02944052219390869,-0.054275453090667725,-0.03722214056776352,-0.055219292640686035,-0.11933666467666626,-0.063927249150737,-0.07484042644500732,-0.17153200507164001,-0.08166565849111862,-0.0914800763130188,-0.2224632203578949,-0.09592083199547119,-0.016412794589996338,-0.09963274002075195,-0.08640401168392486,-0.09669709205627441,-0.05837297439575195,-0.11390230907724685,-0.08799475431442261,-0.05394101142883301,-0.12166775866077728,-0.06411510705947876,-0.0678374171257019,-0.12526407940910644,0.0042618513107299805,-0.05519676208496094,-0.08075218750761337,-0.09100306034088135,-0.003477752208709717,-0.10050964458511658,-0.07311534881591797,-0.01191699504852295,-0.09594054623173065,-0.04813277721405029,-0.026018142700195312,-0.09618047727869339,0.01613384485244751,-0.006866812705993652,-0.07568360223100967,-0.07190293073654175,0.0369911789894104,-0.0945530991129715,-0.05705702304840088,0.025349080562591553,-0.08122534407900162,-0.034327685832977295,0.012334883213043213,-0.07317756964491196,0.021570324897766113,0.04018014669418335,-0.07417652113960571,-0.04299664497375488,0.06504017114639282,-0.09182493491695709,-0.03785938024520874,0.05406159162521362,-0.08856375618503876,-0.021959900856018066,0.043977975845336914,-0.08510068907068558,thumb
0.0,0.0,0.0,-0.03525269031524658,-0.03557407855987549,-0.0353837554618508,-0.06824415922164917,-0.09141731262207031,-0.056060897307077084,-0.09477370977401733,-0.1362023651599884,-0.06987083156553808,-0.11817312240600586,-0.18140414357185364,-0.08002791007010046,-0.031192541122436523,-0.10804295539855957,-0.05919127737132612,-0.09310483932495117,-0.04149353504180908,-0.08334519167391363,-0.08545362949371338,-0.022717058658599854,-0.09480212082115713,-0.06679165363311768,-0.035280466079711914,-0.10263095249382559,-0.0003459453582763672,-0.07706296443939209,-0.053840549783387814,-0.07256454229354858,0.0032900571823120117,-0.07345682580915991,-0.05662888288497925,0.008735299110412598,-0.07684245158878866,-0.03569132089614868,-0.00865393877029419,-0.08134836156813208,0.02288895845413208,-0.035706400871276855,-0.0503361505731732,-0.04532420635223389,0.03467214107513428,-0.06943742384163443,-0.031209349632263184,0.035295188426971436,-0.062421413259187375,-0.011922299861907959,0.02076035737991333,-0.0574593340322167,0.03783458471298218,0.00755232572555542,-0.050375813738980924,-0.012061774730682373,0.05391889810562134,-0.0686333795353562,-0.007452428340911865,0.05333375930786133,-0.06785343785730902,0.006323635578155518,0.043515026569366455,-0.06490015436855856,thumb
